Input X,Input Y,Rounding mode,Overflow,Underflow,Output Z,Expected Z
1001010110101011010000000000111,11110101111001110101011001010,10,0,0,101010000111011010010101110001,101010000111011010010101110001
11010100011000011001011111001011,111111110101111111110000010011,0,0,0,11010100101111100101010010011110,11010100101111100101010010011110
11001010101111100110000110001011,101011100011101011011110001011,1,0,0,10110110110101000100010100110100,10110110110101000100010100110100
10000010101111111000000000111100,1000000100100110011100101100001,11,0,0,10000011110111000100001100011101,10000011110111000100001100011101
1101011110110011110011100111011,1001110100001010011001110101100,11,0,0,1111010111000101100001000111011,1111010111000101100001000111011
110010100010010000010011101100,10010011010110011111110001110010,100,0,0,10000110011010010101100010010100,10000110011010010101100010010100
101010100010110111100000011001,10011110111010010010110000011000,10,0,0,10001001111111100001000010101001,10001001111111100001000010101001
10001101010101110101001011000001,11001110010111110101111000111110,10,0,0,11100001110111110000001011010,11100001110111110000001011010
11000100000100111011011001101010,11101110010110000101101101001010,10,0,0,1110010111110011010110100101011,1110010111110011010110100101011
11001100110111100010001100100001,1100011111011100010001011010101,1,0,0,11110001010011101010001011100010,11110001010011101010001011100010
1010110001011110010010110100000,10011001001100010010000111001111,1,0,0,10101111111100100110000001001010,10101111111100100110000001001010
1011010111011000111000000101110,11010011101001101100010110100111,11,0,0,11101111000110100000011101001010,11101111000110100000011101001010
1100110010000110110010011001010,100101101110001101110110001000,100,0,0,1001100100011010001100110000111,1001100100011010001100110000111
111010001111110011110010111101,11110000001010101111000001110100,0,0,0,11101010111111110110001111101010,11101010111111110110001111101010
11100110000111110100110100111100,1101111001101111111000101110,100,0,0,10110100100011111011110110001111,10110100100011111011110110001111
1101000010101101010101001100111,10000101100001100110000001000011,100,0,0,10101110011000010101101111010100,10101110011000010101101111010100
11010100100000110011101000011100,10111101001100000101011011001111,11,0,0,1010010001101001100100011100110,1010010001101001100100011100110
1000110110110001000001100111000,1001011001010000111110100011101,0,0,0,1010010100011100111111111101101,1010010100011100111111111101101
1110111000001011001001010011110,11101010000111111111101100001100,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
10001100000011111101100010010010,1011100101001110111011101110010,10,0,0,10101001001111000011001011001010,10101001001111000011001011001010
11010111110100000011100011110100,11000110101101010100010100100001,100,0,0,1011111000100110111000001111111,1011111000100110111000001111111
1111100011110101001000100111,1000010000110110101110110010001,11,0,0,10010001011011111011001000000,10010001011011111011001000000
1110010000000110011001110100000,10111010000001010100111110101111,1,0,0,11101100100010001010010101010001,11101100100010001010010101010001
10111110101001010110011001011001,10101110011001011111010000100010,11,0,0,101101100101001001001001001010,101101100101001001001001001010
110001101010011101101110011,1011000100100011001001101010111,0,0,0,11111010011100001110111110110,11111010011100001110111110110
1110100110001001110110010111001,100100011110000100010001001111,11,0,0,1011001101111101111100111011111,1011001101111101111100111011111
110010111111001001100100001101,10000101100010110010010111000101,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1111010000110101100101001010010,1111001011011000000000000110010,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1001000110001100011000101111111,100111011111101010010000000110,11,0,0,110000110001010010010000011001,110000110001010010010000011001
11110011100011101100001101000011,11010001011000010110100011100001,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110100001100000101001011010001,110100000111011001100000000110,11,0,0,11101000110110010001011011111110,11101000110110010001011011111110
1011101101110110011100000000100,11111001000011111100010001000001,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11000111101100011110010000100111,10101000111110110001111000000101,100,0,0,110001001011100111111110001110,110001001011100111111110001110
11111001010100000101111001111,11110111001011001101110111100011,0,0,0,11010110111001011010011010100100,11010110111001011010011010100100
10100000110010110100010111001101,101000100111001111000101110011,10,0,0,10001001111110010011110010000010,10001001111110010011110010000010
1111000111011001110001111110010,10000101111010001011001110011101,10,0,0,10111111010101110101010011001000,10111111010101110101010011001000
11000110111101111000110100111110,11110110100100101011000001100101,100,0,0,1111110000011011101100100100000,1111110000011011101100100100000
1011101111011111100101011000101,10110110010101110111000000000100,0,0,0,11010100110010011100110000111000,11010100110010011100110000111000
101011111110011001010001000011,1100000001111000010000111101000,1,0,0,1001100101101110110100111101111,1001100101101110110100111101111
11100011000101010000111111111001,10000100110111110000001110101101,10,0,0,101000100000011101101100001101,101000100000011101101100001101
111001001011011111010101000000,11110111100001110100010001110,0,0,0,11000101000111011001111110011,11000101000111011001111110011
11000000101111000010100011100111,11010011100001000111100010100011,11,0,0,1010100110000101011101110000101,1010100110000101011101110000101
1100000100111100010110111000000,111011100001011101010011001001,1,0,0,1011100101001010110001001111101,1011100101001010110001001111101
1101101011011010111011000011100,11010110011101010001111011011011,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1010010100011000001111100011101,11010010101100010101100100111111,11,0,0,11100101110000100010010010111000,11100101110000100010010010111000
101011001001101001001001001101,11100010000100001001001011000000,11,0,0,11001101101111000010001110001111,11001101101111000010001110001111
11101101011000111010001101100,10101010101100111101111001,1,0,1,0,0
1000011100101100100010101111111,1101000001111001001100100001100,100,0,0,1101100010111010110100111000000,1101100010111010110100111000000
11111100110110010001001001111011,11110111101011011110110011000001,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
10001100010111000110000101000011,1100100010111010001001110101011,11,0,0,10110001001111100101000011100101,10110001001111100101000011100101
11000000110001011000111111010100,100100100011100111010011000011,10,0,0,10100101110110111101111111000111,10100101110110111101111111000111
1001000110000101110101001000010,11001111101101101000111000111110,0,0,0,11011001000010101111111011011000,11011001000010101111111011011000
11000010011000101100101110000,1111001001100111110111011101110,1,0,0,1010010000011111010000101000010,1010010000011111010000101000010
11001001110000100100101000011011,10011000010110100101111101111011,11,0,0,100010101001011011101110010010,100010101001011011101110010010
10001001000101111101000100010000,10101001110100101101101101011010,0,0,1,0,0
110000101010100011100110110110,11100001011101110000110110001010,0,0,0,11010010101001000100011010101111,11010010101001000100011010101111
10000111110100101110001110101001,10001100110011101001001001111010,100,0,1,0,0
100100010111011110000101100,11010110011010000000011110000101,100,0,0,10011011011111010100110101000101,10011011011111010100110101000101
110000000011000010000111001111,11100110001000100011010001101101,1,0,0,11010110101100011001010000101111,11010110101100011001010000101111
11001101011000101011001111110100,11100100011101010111101010000011,11,0,0,1110010010110010110001010110111,1110010010110010110001010110111
10100110101111110100110001101001,110100110101010110100110101000,10,0,0,10011100000111110111100110001000,10011100000111110111100110001000
11111010110101111100010011100011,10010111110110001101101111101010,1,0,0,1010011001101101100011101111010,1010011001101101100011101111010
11001010011100111100111100010000,100001000110001011101100100001,10,0,0,10101100000100010111010100101010,10101100000100010111010100101010
11011110101110010001100101001000,11110000010000001100010011100011,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1101010111100101000111110101001,1101010101101000001101001010100,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1001111111001001111101010100110,1100111101101110000001100101000,10,0,0,1111000001000111011000111111111,1111000001000111011000111111111
10011000101111001100111001001111,11010100110011010001101111101010,0,0,0,101110000101110100010111001100,101110000101110100010111001100
1011001001110000110100101100011,10101101010000101011010011110001,1,0,0,11000111000011000100001000110100,11000111000011000100001000110100
101010010011010100101010111001,1001101000110111101010110110101,100,0,0,110111111110011110111100111101,110111111110011110111100111101
